Site,session_id,age
VirginiaCommonwealthUniversity,7487029,18
VirginiaCommonwealthUniversity,7487052,18
VirginiaCommonwealthUniversity,7487220,19
VirginiaCommonwealthUniversity,7487221,22
VirginiaCommonwealthUniversity,7487402,19
VirginiaCommonwealthUniversity,7487695,19
VirginiaCommonwealthUniversity,7487905,19
VirginiaCommonwealthUniversity,7487967,18
VirginiaCommonwealthUniversity,7488034,19
VirginiaCommonwealthUniversity,7409445,19
VirginiaCommonwealthUniversity,7504104,19
VirginiaCommonwealthUniversity,7504303,18
VirginiaCommonwealthUniversity,7507387,19
VirginiaCommonwealthUniversity,7510332,18
VirginiaCommonwealthUniversity,7529590,18
VirginiaCommonwealthUniversity,7530149,18
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7532013,18
VirginiaCommonwealthUniversity,7532112,18
VirginiaCommonwealthUniversity,7532224,18
VirginiaCommonwealthUniversity,7409493,43
VirginiaCommonwealthUniversity,7542893,22
VirginiaCommonwealthUniversity,7544846,19
VirginiaCommonwealthUniversity,7549807,19
VirginiaCommonwealthUniversity,7549989,19
VirginiaCommonwealthUniversity,7550136,17
VirginiaCommonwealthUniversity,7551542,19
VirginiaCommonwealthUniversity,7553722,20
VirginiaCommonwealthUniversity,7553817,29
VirginiaCommonwealthUniversity,7556049,18
VirginiaCommonwealthUniversity,7556430,19
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7556590,18
VirginiaCommonwealthUniversity,7556787,20
VirginiaCommonwealthUniversity,7563450,20
VirginiaCommonwealthUniversity,7566910,19
VirginiaCommonwealthUniversity,7572316,18
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7572447,21
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,NA,NA
VirginiaCommonwealthUniversity,7597477,20
VirginiaCommonwealthUniversity,7474593,18
VirginiaCommonwealthUniversity,7425759,18
VirginiaCommonwealthUniversity,7530275,19
VirginiaCommonwealthUniversity,7572752,149
VirginiaCommonwealthUniversity,7572843,18
VirginiaCommonwealthUniversity,7413230,18
VirginiaCommonwealthUniversity,7444414,NA
